devices, latency, power, osnr,,,,,
2,98,-133,264,9427,9320,0,,0
2,96,-132,261,9427,9320,0,,0
2,30272,-133,261,9427,9320,4,,4
2,31073,-134,269,9427,9320,4,,4
2,30525,-131,272,9427,9320,4,,4
2,30379,-134,263,9227,9193,4,,4
2,29422,-132,267,9227,9193,4,,4
2,31876,-133,266,9227,9193,4,,4
2,30634,-131,272,11427,9940,4,,4
2,29321,-132,266,10627,9851,4,,4
2,31492,-134,265,11627,9940,4,,4
2,30823,-132,259,11627,9940,4,,4
2,96,-129,278,11627,9940,0,,0
2,30016,-133,276,10227,9882,4,,4
2,31607,-134,265,10227,9882,4,,4
2,98,-132,261,8827,8805,0,,0
2,31960,-134,258,8827,8805,4,,4
2,31234,-134,258,8827,8805,4,,4
2,31601,-131,265,8827,8805,4,,4
2,31753,-131,265,8827,8805,4,,4
2,31358,-134,274,10627,9937,4,,4
2,97,-134,263,8427,8410,0,,0
2,29751,-130,269,8427,8410,4,,4
2,96,-130,265,8427,8410,0,,0
2,31763,-134,258,8427,8410,4,,4
2,97,-133,259,8427,8410,0,,0
2,30441,-133,265,8427,8410,4,,4
2,30594,-133,274,8427,8410,4,,4
2,98,-132,274,8427,8410,0,,0
2,97,-129,261,8427,8410,0,,0
2,98,-132,276,8627,8611,0,,0
2,97,-134,269,8427,8350,0,,0
2,31095,-134,269,8427,8350,4,,4
2,30800,-133,265,8427,8350,4,,4
2,1696,-131,272,8427,8350,4,,4
2,97,-134,264,8427,8350,0,,0
2,31839,-130,267,8427,8410,4,,4
2,32099,-129,280,8427,8410,4,,4
2,97,-131,267,8427,8410,0,,0
2,31822,-135,266,8427,8410,4,,4
2,13036,-134,266,8427,8410,4,,4
2,31313,-131,269,11427,9939,4,,4
2,98,-134,265,8827,8739,0,,0
2,30928,-135,266,11027,9938,4,,4
2,30155,-133,274,11027,9938,4,,4
2,96,-130,270,9627,9581,0,,0
2,31791,-129,280,11827,9898,4,,4
2,30728,-131,274,11827,9898,4,,4
2,98,-129,273,11827,9898,0,,0
2,30850,-135,263,11827,9898,4,,4
2,29568,-130,268,10227,9935,4,,4
2,96,-133,272,10227,9935,0,,0
2,30284,-134,269,10427,9936,4,,4
2,16545,-134,266,10427,9936,4,,4
2,98,-132,264,10427,9936,0,,0
2,30789,-134,265,10427,9936,4,,4
2,96,-131,272,10427,9936,0,,0
2,31885,-131,268,10427,9936,4,,4
2,96,-135,270,9027,8933,0,,0
2,30274,-132,267,9027,8933,4,,4
2,31302,-129,276,9027,8933,4,,4
2,97,-130,263,9627,9547,0,,0
2,31108,-133,266,9627,9547,4,,4
2,97,-131,276,8037,8036,0,,0
2,31139,-134,265,9227,9106,4,,4
2,31017,-131,267,8627,8600,4,,4
2,32019,-134,259,9027,8999,4,,4
2,31429,-134,258,9027,8999,4,,4
2,30947,-130,269,9027,8999,4,,4
2,30052,-132,264,9027,8999,4,,4
2,3186,-129,285,9027,8999,4,,4
2,29349,-133,261,8827,8804,4,,4
2,31757,-133,266,8827,8804,4,,4
2,31324,-134,270,8827,8804,4,,4
2,30427,-134,258,8827,8804,4,,4
2,31772,-135,269,11627,9833,4,,4
2,30549,-133,273,11827,9941,4,,4
2,31031,-131,268,11827,9941,4,,4
2,3689,-134,266,11827,9941,4,,4
2,30488,-133,265,11627,9940,4,,4
2,32005,-134,265,11627,9940,4,,4
2,31358,-133,262,11627,9940,4,,4
2,31381,-133,262,10627,9937,4,,4
2,96,-131,269,10627,9937,0,,0
2,29569,-134,263,10627,9937,4,,4
2,32048,-134,258,10627,9937,4,,4
2,31358,-134,269,10627,9937,4,,4
2,30415,-135,269,10627,9937,4,,4
2,7365,-133,276,9827,9709,4,,4
2,29573,-132,267,9827,9709,4,,4
2,29710,-131,265,8827,8805,4,,4
2,29995,-133,268,8827,8805,4,,4
2,98,-130,268,8827,8805,0,,0
2,98,-128,272,8827,8805,0,,0
2,30880,-129,277,8827,8805,4,,4
2,98,-134,263,8827,8805,0,,0
2,30667,-132,269,8827,8805,4,,4
2,29682,-131,265,8827,8805,4,,4
2,29765,-134,267,8827,8805,4,,4
2,31135,-134,259,8827,8805,4,,4
2,31587,-131,268,8827,8805,4,,4
2,31459,-131,274,9427,9386,4,,4
2,31040,-129,280,9427,9386,4,,4
2,31793,-131,267,9427,9386,4,,4
2,30116,-133,262,9427,9386,4,,4
2,96,-128,272,9427,9386,0,,0
2,5980,-129,285,9427,9386,4,,4
2,30804,-131,274,9427,9386,4,,4
2,30808,-135,270,9427,9386,4,,4
2,29716,-134,274,9427,9386,4,,4
2,97,-134,266,9427,9386,0,,0
2,449,-134,266,9427,9386,4,,0
2,30493,-134,269,9427,9386,4,,4
2,97,-132,277,9427,9386,0,,0
2,29631,-130,269,9427,9386,4,,4
2,31172,-130,267,8827,8804,4,,4
2,29546,-131,265,8827,8804,4,,4
2,413,-133,270,10027,9902,4,,0
2,31267,-133,265,8827,8805,4,,4
2,30158,-131,268,8827,8805,4,,4
2,31038,-131,272,8827,8805,4,,4
2,30924,-131,269,8827,8805,4,,4
2,31789,-133,265,8827,8805,4,,4
2,31602,-135,270,9627,9581,4,,4
2,30822,-134,258,9627,9547,4,,4
2,30525,-134,263,9627,9547,4,,4
2,30627,-133,266,11627,9940,4,,4
2,30698,-129,276,11627,9940,4,,4
2,29409,-133,261,11627,9940,4,,4
2,29576,-131,265,10427,9936,4,,4
2,30855,-133,262,10427,9936,4,,4
2,31194,-135,267,11627,9940,4,,4
2,31234,-131,265,11027,9938,4,,4
2,31059,-131,267,11027,9938,4,,4
2,30798,-133,268,11027,9938,4,,4
2,30606,-135,263,11027,9938,4,,4
2,96,-132,266,11027,9938,0,,0
2,3198,-134,266,11027,9938,4,,4
2,30397,-135,266,10827,9937,4,,4
2,31273,-129,277,10827,9937,4,,4
2,31298,-133,265,10827,9937,4,,4
2,31245,-133,259,10827,9937,4,,4
2,30481,-133,265,10827,9937,4,,4
2,29557,-134,263,9027,8933,4,,4
2,96,-129,272,9027,8933,0,,0
2,30777,-134,270,9027,8933,4,,4
2,12920,-134,266,10227,9933,4,,4
2,30844,-129,276,10227,9933,4,,4
2,31100,-134,265,10227,9933,4,,4
2,31888,-131,274,10227,9933,4,,4
2,30045,-134,274,10227,9933,4,,4
2,30145,-132,266,10227,9933,4,,4
2,30888,-131,269,8037,8036,4,,4
2,30047,-134,263,10427,9936,4,,4
2,2803,-129,285,10227,9933,4,,4
2,1839,-131,267,10027,9902,4,,4
2,31150,-129,276,9427,9320,4,,4
2,98,-135,270,9427,9320,0,,0
2,31389,-135,263,9427,9320,4,,4
2,30077,-134,263,10427,9936,4,,4
2,32059,-131,276,10427,9936,4,,4
2,31085,-131,269,10427,9936,4,,4
2,31265,-134,269,10427,9936,4,,4
2,30242,-131,268,10427,9936,4,,4
2,30375,-133,265,10427,9936,4,,4
2,30895,-132,269,10427,9936,4,,4
2,30856,-134,265,10427,9936,4,,4
2,30496,-135,270,10427,9936,4,,4
2,30544,-132,264,10427,9936,4,,4
2,31058,-131,269,10427,9936,4,,4
2,32046,-134,259,12027,9942,4,,4
2,30575,-131,272,12027,9942,4,,4
2,97,-132,264,12027,9942,0,,0
2,98,-129,272,12027,9942,0,,0
2,28921,-130,268,12027,9942,4,,4
2,30208,-133,261,12027,9942,4,,4
2,30077,-135,266,8827,8739,4,,4
2,29483,-132,269,8827,8739,4,,4
2,30695,-135,269,8827,8739,4,,4
2,31172,-132,267,8827,8739,4,,4
2,98,-133,270,8827,8739,0,,0
2,31971,-135,263,8827,8739,4,,4
2,30920,-134,259,8827,8739,4,,4
2,31902,-133,273,9427,9320,4,,4
2,30045,-134,269,9427,9320,4,,4
2,30968,-129,277,11827,9898,4,,4
2,30274,-133,265,11827,9898,4,,4
2,1020,-134,264,11827,9898,4,,2
2,30347,-135,269,11827,9898,4,,4
2,29962,-129,285,11827,9898,4,,4
2,31473,-131,272,11227,9939,4,,4
2,31200,-132,264,11227,9939,4,,4
2,30460,-130,268,11227,9939,4,,4
2,30501,-132,267,10227,9882,4,,4
2,30260,-134,267,10227,9882,4,,4
2,30608,-134,259,8427,8415,4,,4
2,30215,-133,261,10427,9936,4,,4
2,96,-132,281,8627,8611,0,,0
2,30797,-130,268,8627,8611,4,,4
2,31774,-134,269,11427,9940,4,,4
2,31433,-133,275,11427,9940,4,,4
2,31306,-133,273,9827,9777,4,,4
2,30648,-134,267,10827,9937,4,,4
2,30727,-132,269,10427,9936,4,,4
2,30205,-135,263,11627,9833,4,,4
2,32063,-135,269,11627,9833,4,,4
2,31586,-129,276,11627,9833,4,,4
2,29921,-131,264,11027,9938,4,,4
2,54022,-130,268,11027,9938,4,,4
2,30481,-133,268,11027,9938,4,,4
2,16984,-129,277,11027,9938,4,,4
2,98,-133,275,8827,8739,0,,0
2,98,-133,260,8827,8739,0,,0
2,98,-130,267,8827,8739,0,,0
2,13444,-134,266,8827,8739,4,,4
2,31036,-133,265,8827,8739,4,,4
2,4580,-131,272,8827,8739,4,,4
2,31352,-133,259,8827,8739,4,,4
2,31074,-131,264,9627,9440,4,,4
2,29289,-133,276,9627,9440,4,,4
2,31775,-133,259,9627,9440,4,,4
2,31837,-131,268,9627,9440,4,,4
2,30033,-133,268,9627,9440,4,,4
2,606,-134,266,10227,9933,4,,2
2,30220,-132,269,10227,9933,4,,4
2,37705,-134,259,10227,9933,4,,4
2,30557,-130,268,10227,9933,4,,4
2,31191,-131,267,10227,9933,4,,4
2,30801,-131,264,9427,9386,4,,4
2,29634,-132,269,9427,9386,4,,4
2,32109,-135,270,9427,9386,4,,4
2,29775,-132,266,9427,9386,4,,4
2,96,-132,264,9427,9320,0,,0
2,30605,-133,273,9027,8999,4,,4
2,29569,-134,274,9027,8999,4,,4
2,30561,-132,264,10627,9937,4,,4
2,30790,-134,270,10627,9937,4,,4
2,31244,-133,274,10627,9937,4,,4
2,96,-129,277,9227,9106,0,,0
2,30740,-134,265,9227,9106,4,,4
2,30331,-132,269,10627,9851,4,,4
2,30303,-131,267,10627,9851,4,,4
2,30030,-134,269,9427,9387,4,,4
2,7241,-133,276,9427,9387,4,,4
2,30533,-133,262,10627,9937,4,,4
2,30996,-135,270,10027,9877,4,,4
2,31858,-134,269,10027,9877,4,,4
2,30957,-131,269,11427,9940,4,,4
2,31765,-133,273,12027,9942,4,,4
2,31938,-132,259,11227,9939,4,,4
2,30746,-134,259,11227,9939,4,,4
2,98,-133,268,8827,8739,0,,0
2,31112,-133,274,11027,9938,4,,4
2,98,-131,267,11027,9938,0,,0
2,30709,-132,264,11027,9938,4,,4
2,31110,-133,268,11027,9938,4,,4
2,32088,-133,266,11427,9940,4,,4
2,30517,-129,280,11827,9941,4,,4
2,31659,-131,264,11827,9941,4,,4
2,30721,-134,263,11827,9941,4,,4
2,30691,-130,269,10427,9936,4,,4
2,30364,-132,267,10427,9936,4,,4
2,31906,-134,258,8827,8804,4,,4
2,31732,-133,259,12027,9942,4,,4
2,31433,-133,273,12027,9942,4,,4
2,30619,-134,274,12027,9942,4,,4
2,31496,-132,269,8227,8150,4,,4
2,31564,-135,269,11627,9941,4,,4
2,30630,-134,265,11227,9908,4,,4
2,30849,-134,274,11227,9908,4,,4
2,31477,-129,277,11227,9908,4,,4
2,31699,-131,272,11427,9939,4,,4
2,31844,-133,259,11427,9939,4,,4
2,31059,-131,265,11427,9939,4,,4
2,32019,-134,265,11427,9939,4,,4
2,29782,-130,269,11427,9939,4,,4
2,32101,-134,264,11427,9939,4,,4
2,30758,-131,272,11427,9939,4,,4
2,30179,-135,269,11827,9941,4,,4
2,30746,-131,274,11827,9941,4,,4
2,31863,-133,265,11827,9941,4,,4
2,30269,-131,265,11827,9941,4,,4
2,29790,-132,264,11827,9941,4,,4
2,31701,-133,268,10827,9906,4,,4
2,31652,-133,265,10827,9906,4,,4
2,591,-133,276,10827,9906,4,,2
2,96,-133,260,10827,9906,0,,0
2,8620,-134,264,10227,9933,4,,4
2,30429,-134,258,11227,9939,4,,4
2,31179,-132,267,11227,9939,4,,4
2,30947,-134,270,10827,9938,4,,4
2,30278,-133,268,10827,9938,4,,4
2,31171,-134,270,10827,9938,4,,4
2,31469,-131,274,8827,8804,4,,4
2,31312,-129,276,8827,8804,4,,4
2,30739,-131,267,11427,9939,4,,4
2,30357,-133,273,11427,9939,4,,4
2,1669,-134,264,10027,9805,4,,4
2,31986,-133,265,10027,9805,4,,4
2,98,-132,265,9427,9387,0,,0
2,30434,-133,265,9427,9387,4,,4
2,31870,-134,270,11027,9938,4,,4
2,30136,-134,267,11027,9938,4,,4
2,30771,-135,263,10027,9877,4,,4
2,30724,-132,266,10027,9877,4,,4
2,32033,-133,265,12027,9942,4,,4
2,30660,-134,265,12027,9942,4,,4
2,30125,-134,270,10827,9937,4,,4
2,4769,-134,266,10827,9937,4,,4
2,30648,-133,266,10827,9937,4,,4
2,31826,-129,280,10827,9937,4,,4
2,31276,-133,259,10827,9937,4,,4
2,29967,-132,266,10827,9937,4,,4
2,29056,-132,267,10227,9935,4,,4
2,31142,-132,266,10227,9935,4,,4
2,32097,-135,263,10227,9935,4,,4
2,30504,-133,265,10227,9935,4,,4
2,30332,-134,265,10227,9935,4,,4
2,30510,-130,268,10227,9882,4,,4
2,6013,-134,266,10027,9805,4,,4
2,2870,-131,267,10027,9805,4,,4
2,31903,-133,275,10027,9805,4,,4
2,30575,-135,269,10027,9805,4,,4
2,3369,-131,272,10027,9805,4,,4
2,30506,-134,258,10027,9805,4,,4
2,3151,-134,269,9227,9193,4,,4
2,30434,-132,267,9227,9193,4,,4
2,30950,-133,265,9227,9193,4,,4
2,31994,-130,267,11227,9908,4,,4
2,30061,-132,269,9827,9777,4,,4
2,31227,-133,265,8427,8415,4,,4
2,96,-135,263,8427,8415,0,,0
2,31124,-134,274,8427,8415,4,,4
2,32323,-134,265,8427,8415,4,,4
2,31081,-135,263,11627,9941,4,,4
2,31582,-134,267,11627,9941,4,,4
2,31121,-133,274,10827,9938,4,,4
2,30957,-132,267,10827,9938,4,,4
2,31586,-131,264,10827,9938,4,,4
2,3838,-134,266,10027,9902,4,,4
2,31263,-134,259,10027,9902,4,,4
2,31469,-135,269,10027,9902,4,,4
2,29722,-130,268,10027,9902,4,,4
2,29139,-130,269,8227,8150,4,,4
2,30502,-134,269,8227,8150,4,,4
2,30448,-135,263,8227,8150,4,,4
2,31565,-133,265,11627,9833,4,,4
2,30341,-133,268,11627,9833,4,,4
2,29655,-131,265,11627,9833,4,,4
2,30440,-133,273,11627,9833,4,,4
2,31586,-133,268,11627,9833,4,,4
2,30983,-131,269,11627,9833,4,,4
2,31960,-131,272,11627,9833,4,,4
2,30333,-130,267,11627,9833,4,,4
2,31066,-134,270,11627,9833,4,,4
2,31650,-133,262,11627,9833,4,,4
2,32143,-134,265,11627,9833,4,,4
2,31488,-131,269,11627,9833,4,,4
2,96,-130,263,11627,9833,0,,0
2,29812,-132,267,9027,8995,4,,4
2,31583,-131,268,9027,8995,4,,4
2,30595,-130,267,9027,8995,4,,4
2,30903,-129,276,11027,9938,4,,4
2,30230,-133,273,11027,9938,4,,4
2,30238,-131,274,11427,9940,4,,4
2,31222,-136,266,11427,9940,4,,4
2,31135,-131,268,12027,9942,4,,4
2,30961,-134,259,12027,9942,4,,4
2,31469,-132,269,9627,9547,4,,4
2,31365,-131,267,11427,9940,4,,4
2,31307,-134,274,10827,9938,4,,4
2,29710,-133,262,10827,9938,4,,4
2,96,-133,265,8037,8036,0,,0
2,98,-131,269,8037,8036,0,,0
2,17181,-134,266,10027,9902,4,,4
2,98,-134,264,10027,9902,0,,0
2,31880,-133,266,10027,9902,4,,4
2,3009,-133,276,10027,9902,4,,4
2,31152,-134,258,10027,9902,4,,4
2,30246,-134,258,10027,9902,4,,4
2,98,-131,272,10027,9902,0,,0
2,31131,-134,265,9227,9193,4,,4
2,31245,-135,266,9227,9193,4,,4
2,96,-134,274,9027,8999,0,,0
2,1072,-133,267,9027,8999,4,,4
2,16047,-134,266,9027,8999,4,,4
2,31862,-131,268,9027,8999,4,,4
2,97,-133,276,10227,9933,0,,0
2,30346,-132,266,10227,9933,4,,4
2,1653,-133,276,10227,9933,4,,4
2,28845,-131,265,10427,9936,4,,4
2,30866,-133,265,10427,9936,4,,4
2,30024,-134,270,10427,9936,4,,4
2,30532,-132,266,10627,9937,4,,4
2,31284,-133,274,10827,9937,4,,4
2,31833,-133,275,11627,9940,4,,4
2,31325,-134,258,11627,9940,4,,4
2,29143,-133,261,11627,9940,4,,4
2,96,-134,269,11627,9940,0,,0
2,31826,-134,269,11627,9940,4,,4
2,31087,-131,264,11627,9940,4,,4
2,31597,-133,275,11627,9940,4,,4
2,30340,-134,258,11627,9940,4,,4
2,31426,-129,276,11627,9940,4,,4
2,4946,-132,281,11627,9940,4,,4
2,30647,-134,258,9227,9106,4,,4
2,30505,-131,268,9227,9106,4,,4
2,30561,-131,264,9227,9106,4,,4
2,30234,-129,285,8827,8805,4,,4
2,31936,-133,275,9827,9709,4,,4
2,30918,-131,269,11427,9940,4,,4
2,98,-134,266,11427,9940,0,,0
2,31443,-131,268,11427,9940,4,,4
2,31204,-133,273,11427,9940,4,,4
2,29508,-133,261,9027,8995,4,,4
2,30593,-135,263,9027,8995,4,,4
2,30481,-135,263,9027,8995,4,,4
2,31888,-134,265,11227,9939,4,,4
2,29982,-134,263,11227,9939,4,,4
2,31084,-133,273,11227,9939,4,,4
2,98,-130,273,11227,9939,0,,0
2,30415,-132,266,8827,8804,4,,4
2,30492,-132,259,8827,8804,4,,4
2,96,-132,271,9627,9581,0,,0
2,41362,-132,266,10627,9937,4,,4
2,31538,-134,274,10627,9937,4,,4
2,31456,-133,268,10627,9937,4,,4
2,5812,-136,266,12027,9942,4,,4
2,29569,-134,268,12027,9942,4,,4
2,32076,-135,269,12027,9942,4,,4
2,30269,-133,265,12027,9942,4,,4
2,31521,-133,262,12027,9942,4,,4
2,29242,-134,269,12027,9942,4,,4
2,30855,-132,266,12027,9942,4,,4
2,30561,-131,268,9627,9581,4,,4
2,96,-131,265,9627,9581,0,,0
2,98,-132,281,9827,9777,0,,0
2,30870,-134,258,9827,9777,4,,4
2,96,-134,273,7524,6512,3,,3
2,96,-130,271,6024,5578,3,,3
2,97,-128,273,7524,6509,3,,3
2,97,-130,271,7524,6512,3,,3
2,97,-134,267,8024,6809,3,,3
2,97,-135,271,7024,6172,3,,3
2,96,-134,272,7024,6172,3,,3
2,97,-132,268,5524,5316,3,,3
2,97,-134,266,8024,6807,3,,3
2,98,-132,269,8024,6770,3,,3
2,97,-130,277,6024,5578,3,,3
2,97,-130,270,7024,6212,3,,3
2,96,-133,269,7024,6212,3,,3
2,97,-130,268,5524,5278,3,,3
2,98,-132,261,5524,5278,3,,3
2,97,-133,269,8024,6809,3,,3
2,96,-129,267,7524,6512,3,,3
2,96,-133,267,5524,5317,3,,3
2,97,-132,268,5034,5018,3,,3
2,96,-132,267,8024,6809,3,,3
2,97,-129,273,5034,5010,3,,3
2,98,-132,269,8024,6809,3,,3
2,97,-131,278,6024,5617,3,,3
2,96,-130,276,8024,6807,3,,3
2,96,-133,264,5524,5316,3,,3
2,96,-129,267,6524,5874,3,,3
2,97,-129,274,6024,5612,3,,3
2,97,-133,274,5524,5316,3,,3
2,96,-130,266,6024,5578,3,,3
2,98,-129,270,5524,5278,3,,3
2,97,-135,267,6024,5612,3,,3
2,97,-133,278,7024,6212,3,,3
2,96,-131,261,5524,5317,3,,3
2,97,-132,266,5524,5316,3,,3
2,97,-130,271,7024,6210,3,,3
2,97,-131,270,5524,5278,3,,3
2,97,-134,260,7524,6512,3,,3
2,96,-130,266,7024,6172,3,,3
2,97,-129,270,5034,5010,3,,3
2,97,-129,270,6524,5874,3,,3
2,96,-132,267,5034,5010,3,,3
2,97,-129,276,7524,6512,3,,3
2,98,-131,261,6024,5578,3,,3
2,96,-132,265,5034,5010,3,,3
2,97,-129,274,6524,5915,3,,3
2,96,-131,280,7024,6172,3,,3
2,98,-131,272,5524,5316,3,,3
2,98,-134,266,7024,6212,3,,3
2,97,-132,273,6524,5913,3,,3
2,97,-133,269,5524,5278,3,,3
2,98,-129,264,6024,5617,3,,3
2,98,-135,271,6524,5913,3,,3
2,97,-134,266,7024,6172,3,,3
2,96,-131,263,5524,5317,3,,3
2,97,-131,261,5524,5317,3,,3
2,97,-129,274,7524,6471,3,,3
2,98,-131,262,7524,6512,3,,3
2,97,-133,262,8024,6809,3,,3
2,98,-130,272,6524,5874,3,,3
2,97,-129,272,7024,6212,3,,3
2,97,-133,274,6024,5617,3,,3
2,97,-130,267,6524,5874,3,,3
2,97,-133,267,5524,5278,3,,3
2,96,-134,265,7524,6512,3,,3
2,97,-133,262,5524,5317,3,,3
2,97,-132,267,5034,5018,3,,3
2,97,-131,263,6524,5915,3,,3
2,98,-129,264,6024,5578,3,,3
2,96,-134,275,7524,6509,3,,3
2,97,-131,275,7524,6471,3,,3
2,96,-130,266,6524,5874,3,,3
2,96,-130,271,7524,6471,3,,3
2,97,-129,272,6524,5913,3,,3
2,96,-132,273,7024,6212,3,,3
2,96,-129,267,7524,6509,3,,3
2,97,-134,267,8024,6770,3,,3
2,97,-131,272,5524,5317,3,,3
2,97,-134,270,7024,6172,3,,3
2,97,-132,264,6024,5578,3,,3
2,97,-131,271,7024,6210,3,,3
2,96,-129,269,6024,5578,3,,3
2,97,-134,260,7524,6471,3,,3
2,96,-130,275,6024,5612,3,,3
2,97,-128,265,7524,6509,3,,3
2,97,-129,267,7524,6471,3,,3
2,96,-130,276,6524,5913,3,,3
2,96,-130,271,7524,6512,3,,3
2,97,-134,265,7524,6471,3,,3
2,97,-133,278,7524,6471,3,,3
2,97,-134,270,5034,5010,3,,3
2,96,-134,260,7524,6509,3,,3
2,97,-130,275,6524,5915,3,,3
2,98,-129,270,5034,5010,3,,3
2,97,-129,273,5524,5278,3,,3
2,97,-132,267,5524,5278,3,,3
2,96,-134,265,8024,6809,3,,3
2,97,-129,270,6524,5913,3,,3
2,97,-133,267,8024,6809,3,,3
2,98,-129,267,7524,6512,3,,3
2,97,-130,266,6024,5578,3,,3
2,96,-133,262,8024,6809,3,,3
2,97,-133,267,5034,5018,3,,3
2,96,-133,264,5524,5278,3,,3
2,97,-133,267,6524,5913,3,,3
2,98,-131,273,6524,5874,3,,3
2,96,-132,265,5034,5018,3,,3
2,97,-131,263,5524,5317,3,,3
2,98,-130,277,6024,5612,3,,3
2,96,-129,274,5524,5317,3,,3
2,98,-131,276,7024,6212,3,,3
2,97,-129,270,6024,5612,3,,3
2,97,-134,269,6524,5874,3,,3
2,97,-129,267,6524,5874,3,,3
2,96,-129,276,7524,6471,3,,3
2,97,-133,259,8024,6770,3,,3
2,97,-129,269,6524,5913,3,,3
2,96,-129,264,6024,5617,3,,3
2,96,-134,264,6024,5617,3,,3
2,98,-134,265,7524,6509,3,,3
2,96,-133,269,7524,6512,3,,3
2,97,-132,269,8024,6770,3,,3
2,97,-134,270,5034,5018,3,,3
2,98,-134,273,7524,6512,3,,3
2,96,-133,267,5034,5010,3,,3
2,97,-132,265,5034,5010,3,,3
2,97,-132,266,6024,5612,3,,3
2,97,-130,271,7524,6471,3,,3
2,97,-131,263,5524,5278,3,,3
2,97,-132,266,6024,5578,3,,3
2,96,-132,269,5524,5317,3,,3
2,97,-132,267,5034,5010,3,,3
2,96,-129,269,5524,5316,3,,3
2,97,-131,272,8024,6770,3,,3
2,96,-134,263,6524,5913,3,,3
2,96,-130,266,6024,5617,3,,3
2,97,-131,271,7024,6212,3,,3
2,98,-131,262,7524,6509,3,,3
2,96,-129,265,6524,5915,3,,3
2,97,-130,270,7024,6172,3,,3
2,98,-128,265,8024,6770,3,,3
2,97,-128,273,7024,6212,3,,3
2,97,-131,270,5034,5018,3,,3
2,97,-131,269,5034,5018,3,,3
2,97,-129,273,6024,5578,3,,3
2,97,-131,263,5524,5316,3,,3
2,97,-129,266,7024,6172,3,,3
2,97,-134,270,5524,5317,3,,3
2,97,-134,265,7024,6212,3,,3
2,96,-131,263,6024,5578,3,,3
2,98,-130,266,5524,5316,3,,3
2,96,-135,271,7024,6172,3,,3
2,97,-129,273,5524,5316,3,,3
2,96,-130,269,6024,5617,3,,3
2,96,-129,274,7024,6210,3,,3
2,96,-130,271,6024,5612,3,,3
2,97,-129,274,6024,5578,3,,3
2,96,-129,269,7024,6210,3,,3
2,96,-131,275,8024,6770,3,,3
2,97,-131,273,6024,5612,3,,3
2,97,-131,272,5524,5316,3,,3
2,96,-131,272,6024,5617,3,,3
2,96,-129,272,7024,6210,3,,3
2,96,-130,269,5524,5317,3,,3
2,97,-132,261,5034,5018,3,,3
2,97,-133,269,7524,6512,3,,3
2,97,-129,273,5524,5317,3,,3
2,97,-132,269,5524,5317,3,,3
2,97,-131,261,5524,5278,3,,3
2,97,-130,264,6524,5874,3,,3
