devices, latency, power, osnr,,,,,
2,96,-133,267,5524,5278,3,,3
2,97,-135,267,8024,6809,3,,3
2,96,-134,273,7524,6471,3,,3
2,97,-131,276,7524,6512,3,,3
2,96,-129,272,7024,6212,3,,3
2,97,-131,271,7524,6471,3,,3
2,96,-129,270,6524,5874,3,,3
2,98,-133,267,5034,5010,3,,3
2,96,-134,266,8024,6770,3,,3
2,98,-131,269,7524,6509,3,,3
2,96,-129,269,7524,6509,3,,3
2,96,-133,267,5034,5018,3,,3
2,98,-129,272,6024,5612,3,,3
2,97,-129,269,7024,6212,3,,3
2,97,-129,265,6024,5617,3,,3
2,96,-131,268,6024,5617,3,,3
2,96,-134,270,6524,5915,3,,3
2,98,-134,273,7524,6509,3,,3
2,98,-131,262,7524,6471,3,,3
2,97,-132,273,7024,6212,3,,3
2,96,-131,276,7024,6172,3,,3
2,98,-134,261,5524,5317,3,,3
2,98,-135,267,5034,5010,3,,3
2,96,-134,267,7524,6509,3,,3
2,97,-135,271,6524,5913,3,,3
2,98,-132,261,5034,5018,3,,3
2,97,-130,267,6024,5617,3,,3
2,97,-133,262,8024,6807,3,,3
2,96,-132,270,6524,5913,3,,3
2,97,-129,267,6524,5913,3,,3
2,96,-130,272,5524,5316,3,,3
2,97,-130,266,7524,6471,3,,3
2,96,-130,270,7024,6210,3,,3
2,97,-134,264,6024,5578,3,,3
2,97,-132,270,5524,5317,3,,3
2,98,-130,273,5034,5010,3,,3
2,97,-134,261,5524,5278,3,,3
2,97,-131,269,7524,6512,3,,3
2,97,-132,268,5524,5278,3,,3
2,97,-131,275,7524,6509,3,,3
2,97,-131,268,5524,5316,3,,3
2,98,-128,269,7024,6210,3,,3
2,98,-128,273,7524,6509,3,,3
2,97,-129,274,7024,6210,3,,3
2,96,-130,275,6524,5915,3,,3
2,96,-134,270,7024,6172,3,,3
2,97,-134,267,7524,6512,3,,3
2,97,-130,271,7024,6212,3,,3
2,97,-133,269,7024,6210,3,,3
2,97,-131,277,8024,6809,3,,3
2,97,-133,274,6024,5612,3,,3
2,96,-132,265,5524,5278,3,,3
2,98,-129,270,6524,5874,3,,3
2,97,-132,261,5524,5317,3,,3
2,97,-129,269,7024,6210,3,,3
2,97,-135,272,5524,5317,3,,3
2,97,-134,269,6524,5915,3,,3
2,97,-131,272,8024,6807,3,,3
2,98,-130,272,6024,5617,3,,3
2,96,-134,267,8024,6770,3,,3
2,97,-130,267,6024,5612,3,,3
2,97,-134,260,7024,6210,3,,3
2,97,-131,272,5034,5010,3,,3
2,97,-131,278,6524,5874,3,,3
2,98,-129,269,5524,5316,3,,3
2,96,-129,264,6024,5578,3,,3
2,97,-130,275,6524,5874,3,,3
2,98,-131,278,6024,5617,3,,3
2,97,-131,269,5034,5010,3,,3
2,97,-134,265,7524,6509,3,,3
2,97,-131,272,6024,5617,3,,3
2,98,-130,273,5034,5018,3,,3
2,97,-129,269,5524,5317,3,,3
2,97,-130,266,7024,6172,3,,3
2,96,-129,272,7024,6172,3,,3
2,97,-131,261,5524,5316,3,,3
2,97,-132,269,7524,6509,3,,3
2,97,-132,261,5524,5278,3,,3
2,97,-129,269,5524,5316,3,,3
2,98,-132,265,5034,5018,3,,3
2,98,-129,272,6524,5915,3,,3
2,97,-132,269,5034,5018,3,,3
2,97,-134,265,8024,6770,3,,3
2,96,-129,267,7524,6471,3,,3
2,96,-129,264,5524,5316,3,,3
2,97,-131,277,5034,5018,3,,3
2,96,-131,270,7524,6471,3,,3
2,97,-130,272,6024,5612,3,,3
2,98,-129,274,7024,6212,3,,3
2,97,-131,274,6024,5578,3,,3
2,97,-133,269,7524,6509,3,,3
2,97,-128,273,7524,6471,3,,3
2,97,-131,262,7024,6210,3,,3
2,98,-131,269,8024,6809,3,,3
2,97,-134,272,7024,6212,3,,3
2,97,-129,267,6524,5915,3,,3
2,96,-134,266,5034,5010,3,,3
2,98,-133,278,7024,6212,3,,3
2,98,-133,262,8024,6770,3,,3
2,97,-131,276,8024,6770,3,,3
2,97,-129,269,7524,6471,3,,3
2,97,-133,272,7024,6212,3,,3
2,97,-133,270,7524,6512,3,,3
2,97,-129,266,6524,5915,3,,3
2,96,-131,272,6024,5612,3,,3
2,97,-134,265,8024,6809,3,,3
2,96,-130,269,5524,5278,3,,3
2,97,-128,269,7024,6210,3,,3
2,96,-132,271,8024,6809,3,,3
2,97,-129,269,7024,6172,3,,3
2,97,-134,275,7524,6509,3,,3
2,96,-131,270,7524,6509,3,,3
2,97,-132,268,5524,5317,3,,3
2,97,-132,269,6024,5617,3,,3
2,97,-135,272,5034,5018,3,,3
2,97,-130,262,6524,5915,3,,3
2,97,-134,270,6524,5913,3,,3
2,97,-131,272,6024,5578,3,,3
2,97,-129,274,6524,5874,3,,3
2,97,-130,271,7024,6172,3,,3
2,97,-130,276,6524,5915,3,,3
2,98,-130,269,5524,5317,3,,3
2,97,-129,266,6524,5913,3,,3
2,97,-133,267,5524,5316,3,,3
2,96,-130,272,6024,5617,3,,3
2,97,-131,267,7024,6172,3,,3
2,97,-128,283,8024,6770,3,,3
2,97,-134,272,7024,6210,3,,3
2,97,-132,269,5524,5278,3,,3
2,98,-131,275,7524,6512,3,,3
2,96,-135,272,5524,5278,3,,3
2,96,-130,273,5034,5018,3,,3
2,98,-130,270,7024,6212,3,,3
2,97,-129,270,6524,5915,3,,3
2,96,-129,272,6524,5915,3,,3
2,98,-129,271,7024,6172,3,,3
2,97,-132,264,5524,5316,3,,3
2,96,-129,265,6024,5612,3,,3
2,97,-130,276,8024,6809,3,,3
2,97,-129,276,7524,6509,3,,3
2,97,-131,270,7024,6210,3,,3
2,96,-132,268,5524,5278,3,,3
2,97,-130,276,6524,5913,3,,3
2,97,-129,274,7024,6172,3,,3
2,96,-133,262,7524,6512,3,,3
2,97,-135,267,6524,5915,3,,3
2,97,-131,274,5524,5317,3,,3
2,96,-134,267,8024,6809,3,,3
2,98,-130,266,7024,6212,3,,3
2,97,-129,272,7524,6471,3,,3
2,96,-134,265,7024,6210,3,,3
2,97,-132,271,8024,6770,3,,3
2,96,-132,261,5524,5278,3,,3
2,96,-129,274,6524,5913,3,,3
2,97,-130,269,6024,5612,3,,3
2,97,-135,267,8024,6770,3,,3
2,96,-134,266,7024,6210,3,,3
2,97,-128,269,7524,6471,3,,3
2,97,-129,276,7524,6471,3,,3
2,97,-130,266,7024,6212,3,,3
2,97,-131,276,7024,6172,3,,3
2,96,-130,271,6024,5617,3,,3
2,96,-129,274,6524,5915,3,,3
2,97,-129,272,6524,5874,3,,3
2,97,-132,267,8024,6770,3,,3
2,96,-134,261,5524,5278,3,,3
2,96,-132,269,7524,6512,3,,3
2,98,-130,276,8024,6809,3,,3
2,96,-131,275,7524,6512,3,,3
2,97,-131,263,6524,5874,3,,3
2,97,-131,263,5034,5018,3,,3
2,97,-130,268,5524,5316,3,,3
2,98,-129,267,6524,5874,3,,3
2,96,-128,283,8024,6809,3,,3
2,98,-130,275,6524,5874,3,,3
2,96,-134,273,7024,6210,3,,3
2,96,-131,269,8024,6770,3,,3
2,97,-129,271,6524,5913,3,,3
2,97,-131,269,8024,6809,3,,3
2,96,-134,261,8024,6809,3,,3
2,97,-130,277,6024,5617,3,,3
2,97,-130,271,7524,6509,3,,3
2,97,-130,272,6524,5915,3,,3
2,96,-132,271,7524,6509,3,,3
2,96,-129,266,6524,5874,3,,3
2,97,-134,261,5524,5316,3,,3
2,97,-130,277,6524,5874,3,,3
2,97,-132,266,6024,5617,3,,3
2,96,-129,274,6524,5874,3,,3
2,98,-133,262,5034,5018,3,,3
2,97,-129,274,5524,5278,3,,3
2,98,-129,269,7024,6212,3,,3
2,96,-130,268,5524,5317,3,,3
2,97,-130,266,6524,5874,3,,3
2,98,-130,271,6024,5617,3,,3
2,98,-134,272,7024,6212,3,,3
2,97,-129,269,6024,5578,3,,3
2,97,-135,267,6024,5617,3,,3
2,96,-131,278,6024,5612,3,,3
2,97,-131,277,5034,5010,3,,3
2,96,-131,272,6024,5578,3,,3
2,97,-131,276,7524,6509,3,,3
2,97,-132,271,7524,6512,3,,3
2,96,-133,272,7524,6471,3,,3
2,98,-131,273,6024,5617,3,,3
2,97,-128,273,7024,6210,3,,3
2,97,-134,275,8024,6770,3,,3
2,97,-130,270,6524,5913,3,,3
2,97,-133,269,5034,5018,3,,3
2,97,-133,267,8024,6770,3,,3
2,97,-129,273,5034,5018,3,,3
2,97,-129,274,6024,5617,3,,3
2,97,-134,270,7024,6212,3,,3
2,96,-130,276,5034,5010,3,,3
2,96,-133,269,5034,5010,3,,3
2,96,-128,265,8024,6770,3,,3
2,96,-129,273,5524,5278,3,,3
2,96,-131,271,7024,6172,3,,3
2,96,-135,272,5524,5317,3,,3
2,96,-130,277,6024,5617,3,,3
2,96,-131,275,7524,6509,3,,3
2,98,-131,272,7524,6512,3,,3
2,96,-131,280,6524,5913,3,,3
2,98,-129,269,5524,5278,3,,3
2,96,-134,264,6024,5578,3,,3
2,96,-131,272,5034,5010,3,,3
2,97,-133,262,5034,5018,3,,3
2,97,-131,270,5034,5010,3,,3
2,97,-131,275,7524,6512,3,,3
2,96,-130,266,5524,5317,3,,3
2,97,-134,265,7024,6172,3,,3
2,97,-131,267,6524,5874,3,,3
2,98,-130,269,6024,5612,3,,3
2,96,-130,262,6524,5913,3,,3
2,97,-133,269,5034,5010,3,,3
2,97,-132,267,5524,5317,3,,3
2,97,-131,268,6024,5617,3,,3
2,97,-134,275,7524,6512,3,,3
2,97,-130,266,6524,5915,3,,3
2,97,-128,265,7524,6512,3,,3
2,96,-129,272,6524,5874,3,,3
2,97,-129,265,6024,5612,3,,3
2,97,-130,273,5524,5278,3,,3
2,96,-129,273,5034,5010,3,,3
2,98,-129,274,6524,5874,3,,3
2,98,-131,276,6524,5913,3,,3
2,98,-132,267,5034,5018,3,,3
2,98,-129,274,5524,5278,3,,3
2,96,-131,272,7524,6512,3,,3
2,96,-130,269,6524,5874,3,,3
2,96,-131,267,7024,6172,3,,3
2,97,-129,264,6024,5617,3,,3
2,97,-134,264,6024,5617,3,,3
2,97,-131,263,6024,5612,3,,3
2,97,-129,270,5524,5278,3,,3
2,98,-132,269,5524,5278,3,,3
2,98,-134,266,7024,6210,3,,3
2,96,-130,266,7524,6471,3,,3
2,97,-129,264,6024,5612,3,,3
2,96,-131,263,5524,5316,3,,3
2,97,-134,273,7524,6471,3,,3
2,96,-133,269,5034,5018,3,,3
2,97,-131,272,8024,6809,3,,3
2,96,-134,261,5034,5010,3,,3
2,96,-133,259,8024,6809,3,,3
2,96,-129,272,7524,6471,3,,3
2,98,-130,266,6524,5874,3,,3
2,98,-133,264,5524,5317,3,,3
2,98,-130,270,7024,6172,3,,3
2,96,-128,265,7524,6512,3,,3
2,96,-133,264,5524,5317,3,,3
2,96,-134,265,7524,6471,3,,3
2,97,-128,283,7524,6512,3,,3
2,97,-133,267,6524,5915,3,,3
2,97,-131,280,7024,6172,3,,3
2,97,-130,271,6024,5578,3,,3
2,98,-133,278,7024,6210,3,,3
2,97,-130,276,7024,6172,3,,3
2,97,-131,273,6024,5617,3,,3
2,97,-131,272,6024,5612,3,,3
2,97,-134,265,7024,6210,3,,3
2,97,-130,262,7024,6172,3,,3
2,98,-131,270,5524,5278,3,,3
2,97,-130,266,7024,6210,3,,3
2,97,-129,274,5524,5316,3,,3
2,97,-129,270,6024,5617,3,,3
2,96,-131,271,7524,6471,3,,3
2,97,-130,270,6524,5915,3,,3
2,96,-133,272,7524,6509,3,,3
2,96,-129,269,7524,6471,3,,3
2,97,-132,269,7524,6512,3,,3
2,97,-131,278,6024,5612,3,,3
2,96,-134,261,5034,5018,3,,3
2,97,-132,269,8024,6809,3,,3
2,96,-133,259,7524,6512,3,,3
2,97,-133,267,7024,6212,3,,3
2,97,-134,266,7024,6212,3,,3
2,96,-128,269,7524,6509,3,,3
2,98,-129,273,5524,5278,3,,3
2,97,-130,266,5524,5316,3,,3
2,97,-129,264,5524,5316,3,,3
2,96,-131,269,5034,5018,3,,3
2,98,-131,263,5524,5317,3,,3
2,96,-134,261,5524,5316,3,,3
2,97,-128,283,8024,6809,3,,3
2,96,-129,266,7024,6172,3,,3
2,96,-134,261,6024,5578,3,,3
2,98,-134,264,6024,5578,3,,3
2,97,-131,267,6524,5915,3,,3
2,97,-129,274,7024,6212,3,,3
2,96,-132,271,7524,6471,3,,3
2,97,-129,272,6524,5915,3,,3
2,96,-130,266,6524,5915,3,,3
2,97,-133,272,7024,6210,3,,3
2,97,-131,268,5524,5317,3,,3
2,97,-131,276,6524,5913,3,,3
2,98,-133,272,7524,6509,3,,3
2,97,-133,264,5034,5018,3,,3
2,96,-129,270,5034,5010,3,,3
2,97,-131,277,8024,6770,3,,3
2,96,-130,266,5524,5316,3,,3
2,98,-134,261,5034,5018,3,,3
2,97,-130,266,5524,5317,3,,3
2,96,-133,267,7024,6172,3,,3
2,98,-132,261,5524,5317,3,,3
2,96,-131,267,6524,5915,3,,3
2,97,-131,273,6524,5874,3,,3
2,97,-132,273,7024,6172,3,,3
2,97,-133,267,7024,6172,3,,3
2,96,-131,263,5034,5018,3,,3
2,98,-130,277,6024,5617,3,,3
2,97,-133,262,8024,6770,3,,3
2,96,-130,276,8024,6770,3,,3
2,98,-129,267,7524,6471,3,,3
2,97,-133,272,7524,6509,3,,3
2,96,-129,272,6524,5913,3,,3
2,97,-135,271,7024,6212,3,,3
2,98,-131,263,6024,5578,3,,3
2,97,-129,272,7024,6172,3,,3
2,97,-132,269,5524,5316,3,,3
2,97,-132,269,6024,5578,3,,3
2,96,-129,270,8024,6807,3,,3
2,97,-131,270,8024,6807,3,,3
2,97,-133,278,7024,6210,3,,3
2,97,-129,272,7524,6509,3,,3
2,97,-131,274,5524,5316,3,,3
2,97,-129,267,7024,6210,3,,3
2,96,-134,272,7524,6471,3,,3
2,97,-129,272,6024,5612,3,,3
2,98,-134,261,5524,5316,3,,3
2,96,-134,269,6524,5915,3,,3
2,97,-134,261,5524,5317,3,,3
2,98,-129,272,7024,6172,3,,3
2,97,-131,272,7524,6512,3,,3
2,98,-132,266,5524,5316,3,,3
2,96,-130,269,6024,5612,3,,3
2,97,-134,261,8024,6809,3,,3
2,97,-134,265,7524,6512,3,,3
2,96,-130,276,8024,6809,3,,3
2,96,-129,270,6524,5915,3,,3
2,97,-130,269,6524,5915,3,,3
2,96,-131,271,7024,6210,3,,3
2,97,-132,267,8024,6809,3,,3
2,97,-133,267,8024,6807,3,,3
2,98,-131,270,7524,6471,3,,3
2,97,-130,276,8024,6770,3,,3
2,97,-129,267,6024,5612,3,,3
2,97,-134,273,7524,6509,3,,3
2,96,-131,277,8024,6809,3,,3
2,96,-129,274,6024,5617,3,,3
2,97,-131,276,6524,5915,3,,3
2,97,-130,272,5524,5316,3,,3
2,97,-134,266,5034,5010,3,,3
2,98,-133,268,5524,5316,3,,3
2,96,-134,265,7024,6212,3,,3
2,98,-134,269,6524,5913,3,,3
2,97,-130,276,5034,5010,3,,3
2,96,-131,272,8024,6770,3,,3
2,98,-130,273,8024,6807,3,,3
2,97,-133,269,8024,6770,3,,3
2,98,-129,272,7524,6471,3,,3
2,96,-131,276,8024,6770,3,,3
2,97,-135,267,5034,5010,3,,3
2,96,-132,271,8024,6770,3,,3
2,96,-131,276,6524,5913,3,,3
2,98,-131,263,6524,5915,3,,3
2,98,-129,270,8024,6809,3,,3
2,96,-131,267,6524,5913,3,,3
2,96,-129,270,5034,5018,3,,3
2,97,-130,269,5524,5317,3,,3
2,97,-130,262,6524,5913,3,,3
2,97,-131,262,7524,6512,3,,3
2,98,-134,260,7524,6509,3,,3
2,96,-131,274,6024,5578,3,,3
2,97,-134,267,7524,6509,3,,3
2,97,-129,270,8024,6809,3,,3
2,97,-130,269,6524,5874,3,,3
2,96,-132,264,6024,5578,3,,3
2,97,-133,264,5524,5278,3,,3
2,96,-131,277,8024,6770,3,,3
2,97,-130,266,6024,5617,3,,3
2,97,-129,269,7524,6509,3,,3
2,96,-134,265,7524,6509,3,,3
2,96,-130,276,6524,5874,3,,3
2,96,-134,270,5034,5010,3,,3
2,96,-131,269,7524,6509,3,,3
2,97,-133,262,5034,5010,3,,3
2,97,-130,272,6024,5578,3,,3
2,96,-131,272,5524,5316,3,,3
2,96,-129,272,7524,6512,3,,3
2,97,-130,266,6524,5913,3,,3
2,97,-130,273,5034,5018,3,,3
2,97,-132,271,7524,6509,3,,3
2,98,-134,265,7524,6512,3,,3
2,96,-131,272,8024,6809,3,,3
2,97,-129,271,6524,5915,3,,3
2,96,-132,269,5034,5010,3,,3
2,97,-130,271,6024,5617,3,,3
2,98,-131,263,5524,5278,3,,3
2,97,-132,261,5034,5010,3,,3
2,96,-129,274,7024,6212,3,,3
2,96,-134,270,5034,5018,3,,3
2,98,-134,267,8024,6770,3,,3
2,96,-129,271,6524,5915,3,,3
2,97,-134,264,6024,5612,3,,3
2,96,-131,269,7524,6512,3,,3
2,97,-130,268,6024,5617,3,,3
2,97,-133,274,6024,5578,3,,3
2,98,-130,266,7524,6471,3,,3
2,97,-134,265,5524,5278,3,,3
2,96,-132,269,5034,5018,3,,3
2,96,-129,270,6024,5612,3,,3
2,98,-133,262,5524,5278,3,,3
2,97,-130,271,6524,5874,3,,3
2,96,-132,271,7524,6512,3,,3
2,97,-134,266,7024,6210,3,,3
2,96,-131,263,6524,5913,3,,3
2,96,-129,273,5524,5317,3,,3
2,97,-130,273,5034,5010,3,,3
2,97,-133,272,7524,6512,3,,3
2,97,-131,269,8024,6770,3,,3
2,97,-131,263,6524,5913,3,,3
2,98,-129,265,6024,5612,3,,3
2,96,-131,273,6024,5612,3,,3
2,96,-135,267,5034,5010,3,,3
2,96,-131,278,6024,5578,3,,3
2,97,-134,265,5034,5018,3,,3
2,96,-129,271,6524,5913,3,,3
2,97,-133,262,5524,5278,3,,3
2,96,-133,272,7024,6210,3,,3
2,97,-131,267,6524,5913,3,,3
2,96,-134,275,7524,6471,3,,3
2,96,-134,269,6524,5874,3,,3
2,96,-133,278,7024,6210,3,,3
2,97,-131,280,6524,5913,3,,3
2,97,-131,270,7524,6471,3,,3
2,97,-132,269,5034,5010,3,,3
2,98,-130,272,6524,5915,3,,3
2,96,-131,272,5524,5317,3,,3
2,96,-130,272,6024,5612,3,,3
2,96,-130,275,6524,5874,3,,3
2,96,-134,265,5034,5010,3,,3
2,97,-134,272,7024,6172,3,,3
2,96,-128,273,7024,6212,3,,3
2,98,-131,270,5034,5018,3,,3
2,97,-129,272,7024,6210,3,,3
2,98,-130,267,6024,5578,3,,3
2,96,-129,265,6524,5874,3,,3
2,97,-129,271,7024,6172,3,,3
2,96,-131,274,5524,5317,3,,3
2,96,-132,269,6024,5578,3,,3
2,96,-131,270,7024,6212,3,,3
2,96,-129,274,6024,5578,3,,3
2,97,-131,276,7024,6212,3,,3
2,97,-131,280,7024,6212,3,,3
2,97,-134,266,8024,6809,3,,3
2,96,-134,266,8024,6809,3,,3
2,97,-134,261,6024,5578,3,,3
2,97,-130,271,6524,5913,3,,3
2,97,-130,269,5524,5316,3,,3
2,96,-132,264,6024,5617,3,,3
2,96,-132,264,5524,5316,3,,3
2,96,-132,261,5034,5010,3,,3
2,97,-131,275,8024,6770,3,,3
2,96,-134,272,7024,6210,3,,3
2,98,-135,271,6524,5915,3,,3
2,97,-134,269,6524,5913,3,,3
2,97,-129,265,6524,5915,3,,3
2,98,-131,269,5034,5010,3,,3
2,96,-131,268,5524,5316,3,,3
2,98,-132,268,5524,5316,3,,3
2,97,-130,266,6024,5612,3,,3
2,96,-130,273,5524,5278,3,,3
2,98,-130,266,6024,5578,3,,3
2,98,-128,269,7024,6212,3,,3
2,98,-131,272,6024,5612,3,,3
2,97,-134,270,5524,5278,3,,3
2,97,-131,265,6524,5915,3,,3
2,97,-133,269,7024,6212,3,,3
2,97,-129,267,7524,6509,3,,3
2,98,-132,264,6024,5617,3,,3
2,98,-131,278,6024,5578,3,,3
2,98,-130,270,6524,5915,3,,3
2,97,-133,267,5524,5317,3,,3
2,98,-135,267,6524,5874,3,,3
2,96,-130,270,6524,5913,3,,3
2,97,-129,270,5034,5018,3,,3
2,97,-131,273,6524,5915,3,,3
2,98,-130,273,8024,6809,3,,3
2,98,-129,276,7524,6512,3,,3
2,98,-132,267,5034,5010,3,,3
2,96,-130,269,5524,5316,3,,3
2,96,-130,270,7024,6212,3,,3
2,97,-128,269,7524,6509,3,,3
2,97,-131,268,6024,5578,3,,3
2,96,-130,267,6024,5617,3,,3
2,96,-128,273,7524,6471,3,,3
2,97,-130,275,6024,5612,3,,3
2,97,-135,267,6524,5874,3,,3
2,96,-132,269,5524,5316,3,,3
2,96,-129,269,5524,5317,3,,3
2,96,-129,264,6024,5612,3,,3
2,96,-133,269,7524,6471,3,,3
2,98,-133,267,5524,5317,3,,3
2,97,-133,264,5524,5317,3,,3
2,96,-134,270,5524,5278,3,,3
2,96,-132,269,8024,6770,3,,3
2,96,-130,270,6524,5915,3,,3
2,98,-131,276,7524,6512,3,,3
2,96,-132,269,7524,6509,3,,3
2,98,-131,276,7524,6509,3,,3
2,96,-133,262,8024,6770,3,,3
2,96,-133,267,6524,5915,3,,3
2,97,-134,273,7024,6210,3,,3
2,96,-135,267,8024,6770,3,,3
2,97,-133,259,7524,6509,3,,3
2,97,-130,269,5034,5018,3,,3
2,97,-134,270,6524,5915,3,,3
2,97,-131,262,7524,6471,3,,3
2,96,-131,270,5034,5010,3,,3
2,98,-133,272,7024,6210,3,,3
2,97,-129,271,6524,5874,3,,3
2,97,-135,269,6024,5617,3,,3
2,97,-129,274,6524,5913,3,,3
2,96,-129,272,7524,6509,3,,3
2,98,-133,272,7524,6471,3,,3
2,96,-130,272,6024,5578,3,,3
2,97,-133,272,7524,6471,3,,3
2,97,-128,265,8024,6770,3,,3
2,96,-130,271,7024,6212,3,,3
2,98,-134,261,5034,5010,3,,3
2,96,-129,271,6524,5874,3,,3
2,97,-130,272,6524,5874,3,,3
2,98,-135,267,8024,6807,3,,3
2,98,-133,269,5034,5018,3,,3
2,97,-130,269,5524,5278,3,,3
2,97,-131,270,7524,6509,3,,3
2,96,-130,266,7024,6212,3,,3
2,96,-135,271,6524,5913,3,,3
2,96,-132,266,5524,5316,3,,3
2,98,-128,269,7524,6509,3,,3
2,96,-134,264,6024,5612,3,,3
2,97,-134,261,5034,5010,3,,3
2,96,-131,268,5524,5317,3,,3
2,98,-132,273,6524,5913,3,,3
2,97,-135,267,7524,6512,3,,3
2,98,-132,273,7024,6172,3,,3
2,97,-134,266,8024,6770,3,,3
2,97,-132,273,7024,6210,3,,3
2,97,-129,273,8024,6809,3,,3
2,96,-131,269,5034,5010,3,,3
2,96,-133,274,6024,5612,3,,3
2,97,-134,271,7524,6512,3,,3
2,96,-129,267,6524,5915,3,,3
2,97,-128,283,8024,6807,3,,3
2,98,-129,269,7024,6210,3,,3
2,96,-135,267,6524,5874,3,,3
2,96,-130,277,6524,5874,3,,3
2,96,-130,262,6524,5915,3,,3
2,98,-129,272,6524,5874,3,,3
2,98,-134,264,5524,5316,3,,3
2,97,-129,274,5524,5317,3,,3
2,98,-131,274,5524,5316,3,,3
2,96,-131,269,8024,6809,3,,3
2,96,-129,270,8024,6809,3,,3
2,98,-131,280,7024,6172,3,,3
2,97,-128,265,8024,6809,3,,3
2,96,-130,262,7024,6172,3,,3
2,98,-134,269,6024,5612,3,,3
2,97,-129,267,7524,6512,3,,3
2,98,-129,269,6524,5913,3,,3
2,97,-131,269,8024,6807,3,,3
2,96,-134,265,7024,6172,3,,3
2,97,-130,267,6024,5578,3,,3
2,97,-133,269,8024,6807,3,,3
2,97,-131,269,7524,6471,3,,3
2,96,-131,280,7024,6212,3,,3
2,96,-134,260,7524,6471,3,,3
2,96,-129,265,6024,5617,3,,3
2,98,-135,267,8024,6809,3,,3
2,98,-130,276,6524,5915,3,,3
2,98,-133,259,7524,6512,3,,3
2,97,-130,262,6524,5874,3,,3
2,96,-131,278,6024,5617,3,,3
2,97,-133,262,7524,6512,3,,3
2,97,-130,276,6524,5874,3,,3
2,96,-131,269,7524,6471,3,,3
2,97,-130,272,6024,5617,3,,3
2,96,-134,269,6524,5913,3,,3
2,96,-131,276,7524,6471,3,,3
2,98,-130,271,6024,5578,3,,3
2,98,-134,265,5034,5010,3,,3
2,97,-130,271,6024,5612,3,,3
2,96,-131,261,6024,5578,3,,3
2,96,-130,267,6024,5612,3,,3
2,96,-131,270,7024,6210,3,,3
2,96,-131,278,6524,5874,3,,3
2,96,-131,263,6524,5915,3,,3
2,98,-130,271,7524,6471,3,,3
2,98,-132,269,5034,5018,3,,3
2,96,-135,267,6024,5612,3,,3
2,98,-129,270,6024,5617,3,,3
2,96,-132,273,7024,6210,3,,3
2,96,-133,269,8024,6770,3,,3
2,96,-131,263,6524,5874,3,,3
2,96,-129,266,6524,5915,3,,3
2,97,-131,278,6024,5578,3,,3
2,97,-130,268,5524,5317,3,,3
2,98,-131,273,6024,5612,3,,3
2,97,-135,272,5524,5278,3,,3
2,97,-130,278,6524,5874,3,,3
2,97,-132,264,5524,5317,3,,3
2,96,-131,270,5034,5018,3,,3
2,96,-135,267,6524,5915,3,,3
2,98,-130,270,6524,5913,3,,3
2,96,-132,266,6024,5617,3,,3
2,98,-130,268,5524,5316,3,,3
2,98,-129,274,6024,5578,3,,3
2,97,-131,269,7024,6210,3,,3
2,97,-130,275,6524,5913,3,,3
2,96,-134,266,7024,6172,3,,3
2,98,-133,267,5034,5018,3,,3
2,97,-129,265,6524,5874,3,,3
2,97,-133,267,5034,5010,3,,3
2,98,-134,270,5524,5278,3,,3
2,97,-133,264,5524,5316,3,,3
2,96,-130,270,7024,6172,3,,3
2,96,-130,271,7524,6509,3,,3
2,97,-133,269,7524,6471,3,,3
2,98,-134,267,7524,6512,3,,3
2,96,-134,260,7524,6512,3,,3
2,96,-130,268,5034,5018,3,,3
2,97,-135,271,6524,5915,3,,3
2,96,-133,269,5524,5317,3,,3
